id,model,connectance_mod,complexity_mod,distance_mod,basal_mod,top_mod,S1_mod,S2_mod,S4_mod,S5_mod
12,random,0.015814712784409754,0.9727342900178196,3.0,20.0,17.0,196.0,2.0,98.0,103.0
12,niche,0.01756198347107438,0.9663472757434809,2.0,31.0,21.0,147.0,10.0,97.0,181.0
12,cascade,0.017076218242399,0.9670062597462361,6.0,17.0,25.0,175.0,9.0,174.0,118.0
12,hierarchy,0.0151,0.9735876881997256,2.0,14.0,23.0,178.0,0.0,126.0,79.0
12,maxent,0.014704440741103813,0.9299842947115828,2.0,26.0,75.0,0.0,0.0,1523.0,154.0
13,random,0.03326474622770919,0.9619172257159097,1.0,5.0,9.0,124.0,4.0,64.0,56.0
13,niche,0.03344867358708189,0.9473621784280342,2.0,21.0,11.0,77.0,12.0,70.0,140.0
13,cascade,0.032914201183431954,0.9545407892210384,5.0,13.0,14.0,89.0,7.0,95.0,88.0
13,hierarchy,0.03155006858710562,0.9698708880125921,2.0,9.0,6.0,124.0,1.0,68.0,63.0
13,maxent,0.03155006858710562,0.937668544642051,2.0,15.0,39.0,0.0,0.0,401.0,153.0
18,random,0.053497942386831275,0.97293431383372,4.0,5.0,2.0,49.0,2.0,17.0,22.0
18,niche,0.07653061224489796,0.9175624132669954,2.0,11.0,7.0,53.0,5.0,59.0,131.0
18,cascade,0.053497942386831275,0.956745997357938,6.0,8.0,7.0,39.0,3.0,33.0,34.0
18,hierarchy,0.041617122473246136,0.9647604380764111,2.0,9.0,7.0,25.0,0.0,14.0,18.0
18,maxent,0.04518430439952437,0.9300001252539091,2.0,11.0,18.0,0.0,0.0,79.0,47.0
3259,random,0.1375,0.9473957532005297,1.0,0.0,1.0,72.0,9.0,29.0,24.0
3259,niche,0.1,0.9533703529461586,2.0,4.0,0.0,29.0,9.0,14.0,38.0
3259,cascade,0.13,0.9200520619895804,3.0,5.0,2.0,61.0,29.0,51.0,59.0
3259,hierarchy,0.14,0.9230319276337821,1.0,3.0,0.0,57.0,6.0,26.0,29.0
3259,maxent,0.15,0.914068990249991,2.0,3.0,6.0,46.0,35.0,109.0,82.0
908,random,0.03875,0.9671954398507968,2.0,8.0,6.0,52.0,2.0,23.0,27.0
908,niche,0.05551020408163265,0.9248767381818229,2.0,12.0,10.0,33.0,11.0,60.0,91.0
908,cascade,0.03741496598639456,0.9609477433867578,3.0,12.0,10.0,59.0,4.0,55.0,83.0
908,hierarchy,0.03461330448891293,0.9727199610386448,1.0,8.0,6.0,79.0,1.0,40.0,37.0
908,maxent,0.03407247160627366,0.9277267173747599,2.0,17.0,26.0,0.0,0.0,188.0,101.0
23,random,0.0664819944598338,0.9599048261871167,2.0,5.0,3.0,9.0,1.0,7.0,8.0
23,niche,0.055401662049861494,0.9690480006113358,2.0,8.0,5.0,14.0,1.0,5.0,13.0
23,cascade,0.0650887573964497,0.9670372737528324,3.0,5.0,5.0,6.0,0.0,4.0,3.0
23,hierarchy,0.05817174515235457,0.9656783728364332,1.0,3.0,8.0,9.0,1.0,11.0,2.0
23,maxent,0.055401662049861494,0.9217337041098393,2.0,8.0,11.0,0.0,0.0,31.0,15.0
909,random,0.020833333333333332,0.9626794619302572,2.0,17.0,12.0,303.0,9.0,146.0,174.0
909,niche,0.021717451523545706,0.9501922833507694,2.0,31.0,7.0,218.0,10.0,145.0,470.0
909,cascade,0.018533944189920867,0.9589080271177839,5.0,18.0,25.0,208.0,8.0,197.0,174.0
909,hierarchy,0.0189,0.9662571015351816,2.0,15.0,9.0,301.0,4.0,150.0,148.0
909,maxent,0.0192,0.9461742734190107,2.0,24.0,76.0,0.0,0.0,1150.0,353.0
946,random,0.03689236111111111,0.9484842289848071,1.0,4.0,1.0,868.0,30.0,417.0,433.0
946,niche,0.03861718117701468,0.9171520724789703,2.0,33.0,12.0,701.0,62.0,785.0,1253.0
946,cascade,0.035807291666666664,0.943634082012191,5.0,11.0,16.0,786.0,49.0,705.0,579.0
946,hierarchy,0.037543402777777776,0.9474084529606257,1.0,4.0,2.0,883.0,27.0,512.0,502.0
946,maxent,0.03721788194444445,0.9395517618146861,2.0,65.0,31.0,0.0,0.0,1554.0,2226.0
26,random,0.0661625708884688,0.9563918302061463,2.0,5.0,5.0,28.0,0.0,19.0,16.0
26,niche,0.08390022675736962,0.936432203042321,2.0,11.0,0.0,10.0,0.0,8.0,24.0
26,cascade,0.06049149338374291,0.9645356958987975,3.0,7.0,5.0,31.0,0.0,22.0,27.0
26,hierarchy,0.05555555555555555,0.9670898269717345,1.0,5.0,6.0,35.0,3.0,19.0,11.0
26,maxent,0.059027777777777776,0.962146013073246,2.0,4.0,9.0,27.0,6.0,24.0,12.0
27,random,0.01460641113616312,0.9751897996308547,2.0,17.0,17.0,195.0,3.0,88.0,97.0
27,niche,0.01884610937680657,0.9532811145044076,2.0,35.0,19.0,129.0,3.0,145.0,236.0
27,cascade,0.013406065088757397,0.9665283927556284,5.0,32.0,35.0,132.0,5.0,122.0,112.0
27,hierarchy,0.013333333333333334,0.9738116316931612,1.0,19.0,24.0,175.0,0.0,102.0,73.0
27,maxent,0.013349946600213599,0.9008518639819881,2.0,9.0,97.0,0.0,0.0,2807.0,95.0
28,random,0.12802768166089964,0.9548889650986742,1.0,0.0,2.0,27.0,5.0,12.0,9.0
28,niche,0.12654320987654322,0.8752270247194566,2.0,6.0,6.0,22.0,16.0,46.0,55.0
28,cascade,0.09567901234567901,0.9331904878167859,3.0,5.0,3.0,19.0,8.0,23.0,34.0
28,hierarchy,0.11419753086419752,0.9428461305980197,1.0,4.0,2.0,45.0,7.0,19.0,19.0
28,maxent,0.11728395061728394,0.9248404664849561,3.0,4.0,5.0,24.0,5.0,30.0,25.0
947,random,0.14127423822714683,0.9229420575864747,4.0,1.0,1.0,33.0,6.0,20.0,19.0
947,niche,0.1882716049382716,0.8666784961164473,2.0,5.0,3.0,16.0,17.0,19.0,33.0
947,cascade,0.15512465373961218,0.9044020040342808,4.0,4.0,3.0,66.0,38.0,72.0,62.0
947,hierarchy,0.1634349030470914,0.9215362307418365,1.0,1.0,0.0,70.0,13.0,35.0,30.0
947,maxent,0.16066481994459833,0.9159057942399547,3.0,2.0,3.0,35.0,35.0,54.0,71.0
1262,random,0.08875739644970414,0.945213328855515,2.0,2.0,2.0,42.0,5.0,18.0,18.0
1262,niche,0.1072,0.8837291081486001,2.0,13.0,0.0,9.0,10.0,18.0,98.0
1262,cascade,0.07248520710059171,0.9346434602587567,4.0,6.0,7.0,48.0,7.0,42.0,43.0
1262,hierarchy,0.08727810650887574,0.9514662117636454,1.0,1.0,1.0,52.0,2.0,35.0,25.0
1262,maxent,0.08875739644970414,0.8855453606071969,3.0,14.0,7.0,2.0,9.0,101.0,204.0
1261,random,0.11834319526627218,0.9637968790287358,2.0,3.0,1.0,7.0,1.0,3.0,8.0
1261,niche,0.13194444444444445,0.9158376956303879,2.0,4.0,3.0,8.0,5.0,9.0,18.0
1261,cascade,0.11834319526627218,0.9382446773684959,4.0,4.0,2.0,19.0,3.0,10.0,15.0
1261,hierarchy,0.09467455621301775,0.9592939132566679,1.0,3.0,4.0,9.0,0.0,6.0,4.0
1261,maxent,0.10059171597633136,0.9509036100737879,2.0,7.0,3.0,1.0,1.0,12.0,18.0
1219,random,0.05325255102040816,0.9437839384364486,2.0,2.0,1.0,379.0,21.0,176.0,185.0
1219,niche,0.06792091836734694,0.8981219414836287,3.0,18.0,1.0,134.0,53.0,237.0,431.0
1219,cascade,0.06536989795918367,0.925238880659872,4.0,8.0,5.0,451.0,64.0,414.0,419.0
1219,hierarchy,0.05580357142857143,0.9521043307490294,1.0,1.0,0.0,385.0,28.0,225.0,182.0
1219,maxent,0.05644132653061224,0.9124978777010104,3.0,32.0,0.0,144.0,81.0,108.0,767.0
1237,random,0.09580246913580247,0.9382405515087238,1.0,0.0,0.0,466.0,54.0,227.0,243.0
1237,niche,0.11012345679012346,0.8926595073393596,2.0,11.0,2.0,241.0,98.0,406.0,585.0
1237,cascade,0.10320987654320987,0.9203801873659581,3.0,3.0,6.0,453.0,134.0,581.0,436.0
1237,hierarchy,0.10469135802469136,0.9248556768494528,1.0,3.0,0.0,726.0,183.0,360.0,401.0
1237,maxent,0.10469135802469136,0.9031921422345438,3.0,20.0,4.0,42.0,66.0,141.0,308.0
1218,random,0.05660377358490566,0.9463588655689442,1.0,3.0,4.0,367.0,25.0,165.0,176.0
1218,niche,0.0584,0.9244891570580586,3.0,16.0,4.0,72.0,17.0,136.0,186.0
1218,cascade,0.05055179779280883,0.9332183873914451,4.0,12.0,12.0,184.0,33.0,215.0,245.0
1218,hierarchy,0.0530437878248487,0.947626202606646,1.0,5.0,3.0,386.0,15.0,217.0,195.0
1218,maxent,0.053399786400854396,0.9158935205898759,3.0,40.0,0.0,114.0,75.0,83.0,1360.0
1235,random,0.07450693937180423,0.9422287966838488,3.0,1.0,2.0,179.0,20.0,90.0,99.0
1235,niche,0.062040816326530614,0.9271794775521077,2.0,10.0,3.0,55.0,7.0,46.0,82.0
1235,cascade,0.06720233747260775,0.9327699529836004,4.0,9.0,10.0,89.0,28.0,141.0,140.0
1235,hierarchy,0.0664718772826881,0.9504016033641423,1.0,2.0,2.0,140.0,5.0,85.0,62.0
1235,maxent,0.0679327976625274,0.9221130762898925,3.0,24.0,1.0,20.0,8.0,15.0,97.0
12,random,0.01928374655647383,0.9629300302659002,2.0,14.0,13.0,270.0,4.0,127.0,138.0
12,niche,0.02185185185185185,0.9444030563016004,2.0,36.0,20.0,172.0,5.0,181.0,534.0
12,cascade,0.013454861111111112,0.9714732454471027,3.0,33.0,30.0,90.0,1.0,92.0,106.0
12,hierarchy,0.015410245730945439,0.9736387981930619,1.0,15.0,22.0,166.0,1.0,110.0,74.0
12,maxent,0.014704440741103813,0.9214388414658198,2.0,26.0,75.0,0.0,0.0,1523.0,154.0
13,random,0.0324,0.9624753996990656,1.0,5.0,8.0,99.0,2.0,43.0,37.0
13,niche,0.02806699864191942,0.9554869003193461,2.0,20.0,15.0,32.0,1.0,35.0,48.0
13,cascade,0.03383314109957709,0.9523855585256567,5.0,11.0,13.0,92.0,4.0,100.0,96.0
13,hierarchy,0.030521262002743483,0.9690512917547563,1.0,8.0,12.0,106.0,0.0,103.0,52.0
13,maxent,0.03155006858710562,0.943559032143842,2.0,15.0,39.0,0.0,0.0,401.0,153.0
18,random,0.05325443786982249,0.9579315321810391,2.0,5.0,6.0,25.0,3.0,17.0,17.0
18,niche,0.08333333333333333,0.9311458773335981,2.0,9.0,4.0,11.0,12.0,17.0,61.0
18,cascade,0.0438957475994513,0.9661948785010103,3.0,9.0,6.0,24.0,2.0,11.0,19.0
18,hierarchy,0.04081632653061224,0.9748219380078388,1.0,5.0,10.0,20.0,1.0,14.0,7.0
18,maxent,0.04518430439952437,0.9299070198471655,2.0,11.0,18.0,0.0,0.0,79.0,47.0
3259,random,0.1675,0.9193421631724933,1.0,1.0,0.0,53.0,11.0,23.0,25.0
3259,niche,0.12,0.8908833809108687,2.0,7.0,0.0,11.0,2.0,20.0,36.0
3259,cascade,0.135,0.9307749765517828,3.0,2.0,2.0,74.0,26.0,54.0,71.0
3259,hierarchy,0.1425,0.9460752348135026,1.0,1.0,0.0,83.0,11.0,36.0,33.0
3259,maxent,0.15,0.9051398771645152,2.0,3.0,6.0,26.0,25.0,96.0,73.0
908,random,0.043125,0.9587464025401085,2.0,6.0,5.0,49.0,0.0,26.0,23.0
908,niche,0.03806228373702422,0.9750396946338709,2.0,14.0,4.0,13.0,0.0,10.0,45.0
908,cascade,0.040625,0.9583871268555438,3.0,12.0,10.0,49.0,5.0,63.0,66.0
908,hierarchy,0.03458049886621315,0.9699133740324334,1.0,6.0,6.0,72.0,0.0,33.0,31.0
908,maxent,0.03407247160627366,0.9324878495303048,2.0,17.0,26.0,0.0,0.0,188.0,101.0
23,random,0.06371191135734072,0.964963444106538,2.0,6.0,4.0,15.0,1.0,9.0,16.0
23,niche,0.10204081632653061,0.9077799073197376,2.0,7.0,4.0,5.0,4.0,10.0,31.0
23,cascade,0.07407407407407407,0.948496567554288,3.0,8.0,5.0,18.0,8.0,10.0,18.0
23,hierarchy,0.060941828254847646,0.9734238251198727,1.0,3.0,7.0,16.0,0.0,13.0,6.0
23,maxent,0.055401662049861494,0.931699546093715,2.0,8.0,11.0,0.0,0.0,31.0,15.0
909,random,0.019991670137442734,0.9639644049883991,4.0,11.0,17.0,341.0,8.0,177.0,160.0
909,niche,0.02444545043005885,0.9379580145163077,2.0,36.0,15.0,296.0,24.0,260.0,521.0
909,cascade,0.01953125,0.9626249992368004,4.0,20.0,21.0,201.0,6.0,190.0,197.0
909,hierarchy,0.01978342357351104,0.9706455814197219,1.0,11.0,9.0,279.0,1.0,176.0,134.0
909,maxent,0.0192,0.9476936913072308,2.0,24.0,76.0,0.0,0.0,1150.0,353.0
946,random,0.040473090277777776,0.9433418623971263,2.0,2.0,3.0,914.0,46.0,491.0,467.0
946,niche,0.03734535784483756,0.9206722105506698,2.0,21.0,21.0,492.0,108.0,624.0,904.0
946,cascade,0.0361328125,0.9416774841758104,6.0,16.0,13.0,717.0,58.0,685.0,686.0
946,hierarchy,0.036783854166666664,0.9551298003428796,1.0,6.0,1.0,999.0,30.0,497.0,510.0
946,maxent,0.03721788194444445,0.9370979069468252,2.0,65.0,31.0,0.0,0.0,1554.0,2226.0
26,random,0.06944444444444445,0.955541000471475,1.0,3.0,3.0,43.0,3.0,15.0,20.0
26,niche,0.06805293005671077,0.9316464142798548,2.0,10.0,4.0,18.0,1.0,8.0,20.0
26,cascade,0.07183364839319471,0.9595180511628133,3.0,6.0,4.0,24.0,7.0,26.0,33.0
26,hierarchy,0.05381944444444445,0.9675054537923493,2.0,6.0,6.0,28.0,0.0,18.0,14.0
26,maxent,0.059027777777777776,0.9565678499083868,2.0,4.0,9.0,17.0,2.0,19.0,10.0
27,random,0.016533703318302694,0.9702180033426991,2.0,15.0,23.0,185.0,4.0,96.0,96.0
27,niche,0.016139108704706372,0.9552069568225131,2.0,45.0,10.0,117.0,3.0,102.0,195.0
27,cascade,0.015552832500706947,0.9624990565268443,5.0,29.0,33.0,164.0,5.0,169.0,139.0
27,hierarchy,0.013527945888216448,0.9758946863691959,1.0,16.0,26.0,169.0,1.0,118.0,73.0
27,maxent,0.013349946600213599,0.900021421225813,2.0,9.0,97.0,0.0,0.0,2807.0,95.0
28,random,0.13271604938271606,0.9483239759939228,3.0,1.0,0.0,15.0,2.0,8.0,6.0
28,niche,0.09375,0.9410851336881103,3.0,6.0,3.0,12.0,2.0,11.0,12.0
28,cascade,0.12654320987654322,0.9119892594804315,4.0,3.0,3.0,47.0,17.0,53.0,41.0
28,hierarchy,0.11419753086419752,0.9496286768026568,1.0,1.0,3.0,60.0,6.0,28.0,19.0
28,maxent,0.11728395061728394,0.9364376914875226,2.0,4.0,5.0,24.0,3.0,32.0,25.0
947,random,0.1745152354570637,0.9298214792510681,1.0,0.0,1.0,48.0,9.0,24.0,23.0
947,niche,0.17901234567901234,0.9000120070623028,1.0,4.0,0.0,13.0,2.0,7.0,16.0
947,cascade,0.1523545706371191,0.9016966465285243,3.0,3.0,2.0,64.0,33.0,65.0,68.0
947,hierarchy,0.1634349030470914,0.9221606278117334,1.0,1.0,0.0,33.0,1.0,20.0,17.0
947,maxent,0.16066481994459833,0.9033411177597123,3.0,2.0,3.0,38.0,22.0,52.0,56.0
1262,random,0.10355029585798817,0.9331818048147169,2.0,1.0,2.0,87.0,9.0,45.0,37.0
1262,niche,0.135,0.8740667458430271,2.0,6.0,7.0,15.0,32.0,72.0,125.0
1262,cascade,0.08875739644970414,0.9267736447924035,4.0,5.0,4.0,72.0,18.0,78.0,68.0
1262,hierarchy,0.08579881656804733,0.9582141057786083,1.0,2.0,1.0,66.0,4.0,41.0,32.0
1262,maxent,0.08875739644970414,0.9064297603050104,2.0,14.0,7.0,2.0,14.0,113.0,209.0
1261,random,0.08875739644970414,0.9580253848450395,3.0,3.0,4.0,9.0,0.0,5.0,3.0
1261,niche,0.1527777777777778,0.9041919355452388,2.0,5.0,1.0,12.0,3.0,4.0,8.0
1261,cascade,0.10416666666666667,0.9416828107329397,2.0,1.0,5.0,8.0,3.0,11.0,3.0
1261,hierarchy,0.10650887573964497,0.9687457315053752,1.0,1.0,4.0,17.0,0.0,13.0,6.0
1261,maxent,0.10059171597633136,0.9417992629049318,2.0,7.0,3.0,0.0,2.0,10.0,17.0
1219,random,0.05803571428571429,0.9405002268731761,1.0,2.0,2.0,433.0,22.0,224.0,230.0
1219,niche,0.0657439446366782,0.9137449725975727,2.0,13.0,8.0,195.0,34.0,149.0,244.0
1219,cascade,0.055165816326530615,0.9367177401835504,5.0,9.0,9.0,262.0,36.0,292.0,340.0
1219,hierarchy,0.055165816326530615,0.9523153793692483,1.0,3.0,2.0,393.0,36.0,187.0,185.0
1219,maxent,0.05644132653061224,0.9149926945191793,3.0,32.0,0.0,103.0,29.0,73.0,392.0
1237,random,0.11209876543209876,0.9342681158515505,1.0,0.0,0.0,570.0,79.0,282.0,256.0
1237,niche,0.10419753086419753,0.8902618818701368,2.0,10.0,0.0,110.0,39.0,107.0,185.0
1237,cascade,0.10074074074074074,0.9264087547305431,4.0,6.0,3.0,505.0,123.0,431.0,448.0
1237,hierarchy,0.10271604938271604,0.9216679116106249,1.0,1.0,1.0,665.0,129.0,298.0,386.0
1237,maxent,0.10469135802469136,0.9016478477205271,3.0,20.0,4.0,102.0,130.0,214.0,557.0
1218,random,0.05482378070487718,0.9494085544702736,5.0,1.0,3.0,319.0,17.0,144.0,156.0
1218,niche,0.058431952662721894,0.909624275226099,2.0,18.0,5.0,172.0,58.0,142.0,492.0
1218,cascade,0.04805980776076896,0.9382963113585655,4.0,12.0,12.0,193.0,18.0,198.0,232.0
1218,hierarchy,0.05411178355286579,0.9527045645670413,1.0,2.0,0.0,349.0,22.0,174.0,168.0
1218,maxent,0.053399786400854396,0.9159976522555048,2.0,40.0,0.0,89.0,74.0,47.0,1181.0
1235,random,0.0635500365230095,0.947133283305852,4.0,3.0,3.0,142.0,12.0,81.0,75.0
1235,niche,0.06720233747260775,0.9280540183693956,2.0,12.0,2.0,57.0,5.0,57.0,91.0
1235,cascade,0.06866325785244703,0.9326467822069092,5.0,8.0,8.0,152.0,29.0,128.0,111.0
1235,hierarchy,0.0679327976625274,0.9571131696259768,1.0,2.0,3.0,178.0,10.0,87.0,87.0
1235,maxent,0.0679327976625274,0.9168974459771939,3.0,24.0,1.0,16.0,18.0,18.0,158.0
12,random,0.017840264650283554,0.9696063512506653,2.0,20.0,14.0,222.0,4.0,96.0,111.0
12,niche,0.01835527110252385,0.9591285918263288,2.0,32.0,11.0,147.0,1.0,106.0,250.0
12,cascade,0.01721755765756191,0.9585628534356013,4.0,25.0,31.0,146.0,6.0,176.0,154.0
12,hierarchy,0.0144,0.9728304952401478,1.0,13.0,28.0,156.0,2.0,106.0,59.0
12,maxent,0.014704440741103813,0.9256628031175438,2.0,26.0,75.0,0.0,0.0,1523.0,154.0
13,random,0.03575547866205306,0.956938008517192,2.0,6.0,11.0,111.0,2.0,68.0,49.0
13,niche,0.0456,0.9266760748976894,2.0,15.0,14.0,97.0,12.0,102.0,166.0
13,cascade,0.03381986472054112,0.9506835269865154,5.0,15.0,13.0,97.0,4.0,127.0,111.0
13,hierarchy,0.03328402366863906,0.9588466402423592,1.0,11.0,9.0,122.0,8.0,59.0,64.0
13,maxent,0.03155006858710562,0.9342230216594242,2.0,15.0,39.0,0.0,0.0,401.0,153.0
18,random,0.0558858501783591,0.9515832517148409,2.0,5.0,6.0,17.0,2.0,9.0,15.0
18,niche,0.06770833333333333,0.9362504625331669,2.0,8.0,6.0,27.0,8.0,18.0,38.0
18,cascade,0.05898491083676269,0.9477885498589819,3.0,6.0,8.0,41.0,5.0,47.0,30.0
18,hierarchy,0.04637336504161712,0.9666977352590187,1.0,7.0,5.0,33.0,1.0,19.0,19.0
18,maxent,0.04518430439952437,0.9377507688744882,2.0,11.0,18.0,0.0,0.0,79.0,47.0
3259,random,0.1525,0.9271055829366934,2.0,1.0,0.0,24.0,3.0,13.0,16.0
3259,niche,0.125,0.8828967192363848,2.0,6.0,5.0,35.0,11.0,68.0,77.0
3259,cascade,0.1625,0.9193320048022822,2.0,2.0,4.0,93.0,41.0,116.0,70.0
3259,hierarchy,0.1525,0.926928386590926,1.0,1.0,0.0,108.0,18.0,42.0,51.0
3259,maxent,0.15,0.9112613597275369,2.0,3.0,6.0,32.0,30.0,102.0,80.0
908,random,0.036265432098765434,0.9690712275539551,3.0,5.0,11.0,36.0,2.0,23.0,18.0
908,niche,0.03360116873630387,0.9478455226582946,2.0,15.0,12.0,23.0,4.0,30.0,35.0
908,cascade,0.03798185941043084,0.9528622109460733,4.0,10.0,12.0,59.0,1.0,77.0,53.0
908,hierarchy,0.035147392290249435,0.9643244743356513,2.0,8.0,9.0,76.0,0.0,43.0,34.0
908,maxent,0.03407247160627366,0.9340553577906188,2.0,17.0,26.0,0.0,0.0,188.0,101.0
23,random,0.0726643598615917,0.9676998458726719,2.0,3.0,4.0,14.0,0.0,7.0,6.0
23,niche,0.0625,0.942832261520636,2.0,7.0,6.0,5.0,3.0,3.0,11.0
23,cascade,0.07555555555555556,0.9612196715413617,2.0,6.0,4.0,7.0,0.0,10.0,11.0
23,hierarchy,0.04986149584487535,0.9693554242294695,1.0,6.0,7.0,11.0,0.0,6.0,5.0
23,maxent,0.055401662049861494,0.9520957236823484,2.0,8.0,11.0,0.0,0.0,31.0,15.0
909,random,0.02176176593086214,0.9619321084335823,2.0,8.0,10.0,380.0,2.0,171.0,163.0
909,niche,0.02197802197802198,0.94555664071226,2.0,32.0,12.0,192.0,19.0,129.0,400.0
909,cascade,0.0198,0.9576408070223754,5.0,23.0,25.0,253.0,6.0,246.0,259.0
909,hierarchy,0.0192,0.9646518108036812,1.0,12.0,12.0,318.0,2.0,166.0,150.0
909,maxent,0.0192,0.9460559620786543,2.0,24.0,76.0,0.0,0.0,1150.0,353.0
946,random,0.03797743055555555,0.9465193599628107,1.0,1.0,3.0,870.0,33.0,468.0,451.0
946,niche,0.04606156631960163,0.9166840197160873,2.0,28.0,3.0,761.0,50.0,780.0,1818.0
946,cascade,0.03811634349030471,0.9461723739841883,4.0,8.0,15.0,698.0,59.0,760.0,731.0
946,hierarchy,0.03721788194444445,0.9531202642468866,1.0,6.0,0.0,904.0,12.0,489.0,501.0
946,maxent,0.03721788194444445,0.9402093922943797,2.0,65.0,31.0,0.0,0.0,1554.0,2226.0
26,random,0.05991735537190083,0.9608423186934856,1.0,4.0,5.0,26.0,2.0,11.0,14.0
26,niche,0.07029478458049887,0.9373178897769318,3.0,7.0,3.0,6.0,0.0,7.0,5.0
26,cascade,0.07024793388429752,0.9293819472544159,3.0,8.0,7.0,30.0,5.0,30.0,36.0
26,hierarchy,0.06198347107438017,0.9611699147267578,1.0,4.0,6.0,35.0,0.0,20.0,12.0
26,maxent,0.059027777777777776,0.9625255932320113,2.0,4.0,9.0,30.0,3.0,27.0,15.0
27,random,0.016665032839917656,0.9687466394935871,1.0,16.0,16.0,265.0,1.0,124.0,119.0
27,niche,0.01724313845525967,0.9512720258959002,2.0,39.0,26.0,114.0,9.0,195.0,257.0
27,cascade,0.017474112426035502,0.9617718626245798,5.0,23.0,25.0,212.0,5.0,217.0,208.0
27,hierarchy,0.013424036281179138,0.9743714214278991,2.0,21.0,23.0,152.0,0.0,138.0,76.0
27,maxent,0.013349946600213599,0.9007923538534084,2.0,9.0,97.0,0.0,0.0,2807.0,95.0
28,random,0.11728395061728394,0.9431277285100035,1.0,0.0,2.0,37.0,5.0,18.0,13.0
28,niche,0.12654320987654322,0.9284272606743516,1.0,1.0,0.0,23.0,4.0,14.0,12.0
28,cascade,0.1111111111111111,0.94492455669916,4.0,5.0,5.0,30.0,8.0,41.0,30.0
28,hierarchy,0.1111111111111111,0.9540952566118102,1.0,1.0,1.0,39.0,2.0,19.0,17.0
28,maxent,0.11728395061728394,0.9195365579668766,3.0,4.0,5.0,16.0,4.0,35.0,32.0
947,random,0.14127423822714683,0.9324142303093494,3.0,2.0,0.0,58.0,12.0,34.0,30.0
947,niche,0.17592592592592593,0.8881549953020593,2.0,4.0,1.0,19.0,7.0,11.0,20.0
947,cascade,0.1883656509695291,0.9219766613234133,3.0,2.0,3.0,101.0,56.0,81.0,89.0
947,hierarchy,0.15789473684210525,0.9161941940620255,1.0,1.0,0.0,82.0,19.0,47.0,40.0
947,maxent,0.16066481994459833,0.9112147470896041,2.0,2.0,3.0,44.0,36.0,80.0,91.0
1262,random,0.07544378698224852,0.946731445198097,3.0,2.0,3.0,53.0,2.0,18.0,29.0
1262,niche,0.12098298676748583,0.8921144067196013,2.0,8.0,2.0,47.0,13.0,40.0,96.0
1262,cascade,0.09615384615384616,0.9380392560317337,4.0,4.0,3.0,86.0,30.0,73.0,91.0
1262,hierarchy,0.08579881656804733,0.9468693517962833,1.0,2.0,4.0,71.0,4.0,47.0,33.0
1262,maxent,0.08875739644970414,0.9121648387419964,2.0,14.0,7.0,6.0,10.0,117.0,213.0
1261,random,0.13194444444444445,0.9488592376323662,2.0,1.0,2.0,4.0,0.0,3.0,0.0
1261,niche,0.14049586776859505,0.9334901702326439,2.0,4.0,2.0,10.0,5.0,3.0,8.0
1261,cascade,0.1388888888888889,0.9262050284000682,3.0,1.0,5.0,11.0,7.0,19.0,10.0
1261,hierarchy,0.10650887573964497,0.9620163143900395,1.0,1.0,4.0,8.0,0.0,5.0,1.0
1261,maxent,0.10059171597633136,0.9230427943927609,2.0,7.0,3.0,3.0,4.0,12.0,18.0
1219,random,0.058673469387755105,0.9435121597347275,1.0,0.0,3.0,304.0,18.0,139.0,185.0
1219,niche,0.061042524005486966,0.9062684680546079,2.0,16.0,12.0,254.0,21.0,392.0,496.0
1219,cascade,0.050701530612244895,0.9404655663887428,4.0,8.0,15.0,266.0,39.0,309.0,232.0
1219,hierarchy,0.05580357142857143,0.9496928981923067,1.0,2.0,1.0,376.0,39.0,164.0,184.0
1219,maxent,0.05644132653061224,0.9196411008623052,2.0,32.0,0.0,187.0,99.0,113.0,893.0
1237,random,0.10469135802469136,0.9251658779087182,1.0,0.0,0.0,415.0,49.0,195.0,183.0
1237,niche,0.12706611570247933,0.873746669100739,2.0,12.0,1.0,134.0,129.0,160.0,632.0
1237,cascade,0.11209876543209876,0.9164154616716842,4.0,4.0,2.0,631.0,166.0,586.0,539.0
1237,hierarchy,0.10074074074074074,0.9274762263582487,1.0,2.0,0.0,357.0,55.0,184.0,188.0
1237,maxent,0.10469135802469136,0.9076842490531504,4.0,20.0,4.0,129.0,200.0,254.0,671.0
1218,random,0.05446778212887148,0.9432153834983799,1.0,3.0,2.0,290.0,16.0,125.0,126.0
1218,niche,0.059027777777777776,0.9181569530655288,2.0,12.0,10.0,182.0,29.0,208.0,226.0
1218,cascade,0.05197579209683161,0.9348774285515611,5.0,9.0,9.0,225.0,29.0,221.0,220.0
1218,hierarchy,0.05411178355286579,0.9476294030810577,1.0,6.0,2.0,339.0,14.0,174.0,198.0
1218,maxent,0.053399786400854396,0.9243066159801,2.0,40.0,0.0,124.0,70.0,35.0,1033.0
1235,random,0.05989773557341125,0.949740589850241,3.0,5.0,3.0,104.0,10.0,57.0,58.0
1235,niche,0.06867283950617284,0.8986487489548098,2.0,14.0,7.0,101.0,16.0,77.0,200.0
1235,cascade,0.06720233747260775,0.9397424968494389,4.0,5.0,8.0,139.0,12.0,135.0,114.0
1235,hierarchy,0.0664718772826881,0.957881129829241,1.0,6.0,2.0,128.0,10.0,68.0,77.0
1235,maxent,0.0679327976625274,0.9222607080917776,3.0,24.0,1.0,30.0,25.0,27.0,230.0
